id,ffpDate,gender,age,flyTimes,lastToEnd,averageDiscount,distance,elitePoint,days
59834,2012/01/14,男,44,2,554,0.656003709,2157,0,807
47073,2004/11/30,女,,2,713,1,1415,0,3408
10225,2007/10/29,女,48,2,337,1,1415,0,2345
15135,2011/12/01,女,33,4,610,0.516380883,2741,0,851
24732,2012/08/10,女,34,3,57,0.36,3933,0,598
46680,2011/11/25,男,30,2,162,0.563501791,2513,0,857
37981,2013/03/27,女,31,2,180,0.265,5344,0,369
40872,2010/11/12,男,29,2,494,0.640235081,2212,0,1235
13285,2011/11/07,男,47,2,167,0.36,3934,0,875
9754,2006/08/01,男,40,2,8,0.36,3934,0,2799
12567,2008/08/19,男,35,2,35,0.625,2266,0,2050
7488,2011/09/10,男,27,2,328,0.625,2266,0,933
15545,2012/11/12,男,39,2,498,0.774466922,1829,0,504
54484,2012/10/02,男,55,4,116,0.505737237,2801,0,545
27135,2010/05/03,男,39,2,13,0.31,4570,0,1428
25446,2012/12/25,女,29,3,332,0.316875419,4471,0,461
36330,2012/01/28,男,44,2,26,0.52201916,2714,0,793
28145,2007/03/13,女,59,10,7,0.77,1840,0,2575
9574,2006/03/16,男,47,2,2,0.628757764,2254,0,2937
3819,2009/05/17,女,38,2,713,1.25,1134,0,1779
25141,2013/02/15,女,34,3,44,0.883271028,1605,0,409
51328,2012/04/07,女,30,2,637,0.52247605,2714,0,723
62665,2008/04/02,男,58,2,209,0.76,1866,0,2189
43408,2013/01/12,男,42,2,156,0.76,1866,0,443
13639,2010/04/20,男,36,2,683,0.843664485,1681,0,1441
24552,2012/11/02,男,36,2,225,0.585140264,2424,0,514
61338,2013/01/18,男,28,2,428,0.938293651,1512,0,437
17734,2006/09/22,男,48,2,545,0.938293651,1512,0,2747
11426,2007/06/05,女,40,2,326,0.68078215,2084,0,2491
5431,2011/06/22,女,31,2,68,0.831195079,1707,0,1013
25010,2012/10/20,男,30,2,413,0.797639123,1779,0,527
232,2011/02/08,男,36,3,69,0.677070611,2096,0,1147
61811,2011/03/30,男,44,2,251,0.946133333,1500,0,1097
47078,2004/12/03,男,47,2,422,0.8,1774,0,3405
39727,2010/01/13,女,53,3,359,0.533333333,2661,0,1538
24599,2012/07/01,女,19,2,603,0.8,1774,0,638
7700,2010/09/28,男,36,2,523,0.8,1774,0,1280
10098,2007/04/08,男,44,3,77,0.776825397,1827,0,2549
38465,2007/04/21,男,37,2,164,0.671494797,2114,0,2536
46494,2010/07/22,男,36,2,137,0.495,2868,0,1348
38432,2007/05/14,男,51,3,142,0.454804612,3122,0,2513
36079,2009/10/03,女,38,3,281,0.569130261,2495,0,1640
57543,2012/04/20,男,37,2,672,0.916817301,1549,0,710
59015,2011/02/03,女,28,2,479,0.521958839,2721,0,1152
11097,2005/03/24,男,47,2,30,0.827651515,1716,0,3294
46730,2012/02/17,男,29,2,61,0.563403411,2521,0,773
9549,2006/03/05,男,49,3,176,0.347724492,4087,0,2948
20671,2007/07/01,女,48,5,23,0.748,1900,0,2465
27834,2006/07/21,女,45,2,276,0.803050847,1770,0,2810
22737,2010/07/08,男,41,3,686,0.564350933,2519,0,1362
1603,2011/12/06,男,30,2,330,0.88133912,1613,0,846
18504,2012/05/15,女,35,2,145,0.601192389,2365,0,685
16769,2009/10/27,女,57,3,134,0.576122366,2468,0,1616
40151,2009/11/26,女,56,9,75,0.858888889,1656,0,1586
38680,2007/08/17,女,41,3,706,0.494747826,2875,0,2418
14858,2012/06/05,男,30,2,237,0.690485437,2060,0,664
33172,2012/02/06,女,48,3,602,0.579007323,2458,0,784
25240,2012/10/10,男,40,3,232,0.521528032,2729,0,537
60202,2012/01/18,女,30,2,712,0.857590361,1660,0,803
33307,2012/04/30,女,27,2,674,0.7,2034,0,700
27106,2009/11/18,男,48,2,184,0.778944201,1828,0,1594
14167,2011/03/15,男,40,2,222,0.49,2906,0,1112
44255,2009/07/21,男,50,2,139,0.705,2020,0,1714
34490,2013/01/04,男,47,2,289,0.705,2020,0,451
22649,2010/04/14,女,57,2,147,0.883542184,1612,0,1447
58818,2012/03/16,女,32,2,686,0.4,3562,0,745
54307,2011/07/09,女,59,2,229,0.357282527,3989,0,996
56777,2007/11/06,女,47,2,426,0.812136752,1755,0,2337
21436,2008/06/07,男,43,3,99,0.604478372,2358,0,2123
9427,2012/12/11,男,45,2,229,0.693620438,2055,0,475
21868,2009/03/01,男,56,5,346,0.8,1782,0,1856
25191,2013/01/05,男,51,3,301,0.621473409,2294,0,450
45394,2012/05/15,男,32,2,220,0.38,3752,0,685
12575,2009/10/17,男,40,3,117,0.577315789,2470,0,1626
19898,2012/08/02,男,51,3,420,0.981017882,1454,0,606
36941,2006/11/12,女,34,2,296,0.34,4196,0,2696
34153,2013/01/17,女,45,2,165,0.55927116,2552,0,438
54382,2012/03/01,男,29,3,84,0.40706872,3507,0,760
40978,2011/01/06,男,31,3,589,0.733333333,1947,0,1180
32155,2011/10/02,男,52,2,27,0.605,2360,0,911
14862,2012/09/12,男,56,2,480,1.1,1298,0,565
5232,2011/03/30,女,30,2,560,0.47839196,2985,0,1097
45122,2007/09/03,女,47,2,613,0.462666019,3087,0,2401
38720,2007/09/22,男,60,2,236,0.689073806,2073,0,2382
356,2012/03/29,男,38,2,253,0.790641948,1807,0,732
3294,2008/05/26,男,38,2,66,0.46,3106,0,2135
33675,2012/11/16,男,26,2,272,0.52,2748,0,500
44270,2011/08/28,男,46,3,268,0.755581395,1892,0,946
40696,2010/06/19,男,42,2,139,0.519869091,2750,0,1381
62806,2008/11/03,男,39,2,126,0.630705779,2267,0,1974
56559,2007/05/10,男,35,2,531,0.609224542,2347,0,2517
57910,2009/07/11,男,39,4,487,0.435062367,3287,0,1724
7744,2011/07/20,女,33,2,63,0.912610083,1567,0,985
50629,2012/04/20,男,38,3,60,0.823333333,1737,0,710
7668,2010/05/10,女,37,2,136,0.65605227,2181,0,1421
22212,2009/08/18,男,53,3,157,0.346666667,4128,0,1686
12939,2009/05/25,男,33,2,158,0.52,2752,0,1771
31206,2010/01/05,女,58,2,217,0.727164634,1968,0,1546
2461,2007/06/01,男,37,3,350,0.458782051,3120,0,2495
60887,2012/12/28,男,51,2,79,0.751401575,1905,0,458
28944,2013/01/28,男,35,2,47,0.918280949,1559,0,427
40289,2010/02/10,女,32,2,1,0.82,1746,0,1510
47795,2007/11/06,女,36,4,381,0.5375,2664,0,2337
36514,2013/03/31,男,28,3,89,0.28,5114,0,365
9653,2006/05/17,女,55,3,606,0.72949567,1963,0,2875
53392,2011/05/24,男,29,5,264,0.768,1865,0,1042
3816,2009/01/27,男,30,2,376,0.375,3820,0,1889
57055,2008/02/14,男,45,2,57,0.58,2470,0,2237
59299,2011/07/26,女,29,2,19,0.648280543,2210,0,979
23878,2011/11/20,女,28,2,350,0.833081395,1720,0,862
50269,2011/07/04,男,29,2,26,0.589687243,2430,0,1001
51799,2012/09/05,女,33,3,516,0.697663096,2054,0,572
49386,2009/11/22,男,46,2,442,0.935770235,1532,0,1590
16321,2012/10/29,女,73,2,518,0.45,3186,0,518
38812,2008/03/11,男,45,5,31,0.640406431,2239,0,2211
49431,2013/03/06,男,34,2,158,0.591331959,2425,0,390
45601,2006/01/29,男,35,2,715,0.6,2390,0,2983
36508,2013/03/21,男,34,2,23,0.6,2390,0,375
40330,2009/12/13,男,35,3,241,0.494858523,2898,0,1569
18475,2012/03/15,男,32,2,2,0.658,2180,0,746
8257,2010/06/06,男,42,2,84,0.446242613,3215,0,1394
50523,2012/03/14,男,40,3,210,0.385874126,3718,0,747
19755,2011/09/30,男,24,3,68,0.427891441,3353,0,913
21574,2011/08/09,男,27,3,32,0.557609794,2573,0,965
29254,2005/07/29,男,54,2,64,0.642269472,2234,0,3167
11807,2007/12/16,男,35,2,452,0.50262697,2855,0,2297
11471,2007/04/28,男,42,2,184,0.665,2158,0,2529
48524,2009/02/09,男,13,2,95,0.34,4222,0,1876
58588,2010/04/10,男,39,2,330,0.577433628,2486,0,1451
43298,2013/01/16,男,39,2,434,0.75,1914,0,439
39032,2008/04/03,男,44,2,639,0.825,1740,0,2188
45509,2012/12/26,男,36,3,46,0.396125828,3624,0,460
49217,2010/02/09,女,34,3,4,0.350417379,4097,0,1511
29284,2005/08/16,男,56,3,301,0.471659001,3044,0,3149
14684,2011/08/26,男,31,3,343,0.408231447,3517,0,948
46113,2007/03/06,男,34,3,434,0.877750611,1636,0,2582
11701,2009/02/03,男,34,2,382,0.618965517,2320,0,1882
10313,2009/10/06,女,33,2,670,1,1436,0,1637
27259,2011/01/13,男,31,2,406,0.6,2394,0,1173
56968,2007/12/25,男,57,2,8,0.45588702,3151,0,2288
22275,2009/07/16,男,38,2,137,0.467922501,3071,0,1719
45446,2012/08/19,男,27,2,143,0.970398379,1481,0,589
59716,2012/04/14,男,34,2,665,0.505878212,2841,0,716
50373,2012/05/10,男,39,3,137,0.688281474,2089,0,690
56507,2010/05/13,男,48,2,271,0.520141049,2765,0,1418
16120,2012/11/23,女,30,2,491,0.25,5754,0,493
47087,2004/12/10,女,39,2,87,0.55,2616,0,3398
41518,2011/05/22,男,36,2,388,0.55,2616,0,1044
36430,2012/09/11,男,40,2,329,0.55,2616,0,566
20069,2013/02/12,女,36,2,19,0.55,2616,0,412
9326,2012/04/24,女,32,2,316,0.55,2616,0,706
6310,2012/04/08,男,44,2,596,0.55,2616,0,722
18514,2012/05/29,男,45,3,136,0.876516443,1642,0,671
39720,2010/10/28,女,30,2,708,0.489041794,2943,0,1250
52998,2012/07/27,男,27,3,200,0.374787816,3841,0,612
6127,2012/03/16,男,37,2,188,0.742527076,1939,0,745
7717,2012/04/19,女,49,2,664,0.775,1858,0,711
43222,2013/02/11,男,51,2,348,1,1440,0,413
33419,2012/08/30,女,47,2,568,0.5,2880,0,578
7880,2012/12/03,女,30,2,373,0.5,2880,0,483
27979,2006/10/20,男,57,3,16,0.846666667,1701,0,2719
37968,2013/03/14,男,31,2,346,0.375652061,3834,0,382
1273,2008/10/29,男,35,2,501,0.825,1746,0,1979
15579,2012/06/10,男,66,2,470,0.809780776,1779,0,659
47833,2007/11/08,男,62,3,125,0.365044337,3947,0,2335
48911,2009/04/06,男,46,2,531,0.629916958,2288,0,1820
22083,2009/02/07,女,41,3,197,0.763831479,1887,0,1878
23797,2011/09/02,女,31,2,29,0.656851936,2195,0,941
1323,2009/08/15,男,27,2,404,1,1442,0,1689
40047,2009/02/05,女,48,2,382,0.95,1518,0,1880
24683,2012/06/22,男,46,2,646,0.55,2622,0,647
20490,2007/11/28,男,37,3,646,0.552143951,2612,0,2315
11527,2007/06/23,男,53,2,351,0.617137356,2337,0,2473
39918,2009/02/16,女,35,2,249,0.911795196,1582,0,1869
24,2012/01/26,男,47,2,487,0.732385787,1970,0,795
12006,2008/08/02,男,36,3,3,0.493447332,2924,0,2067
6899,2012/12/15,男,42,2,310,0.542443609,2660,0,471
57866,2009/04/21,男,47,3,371,0.349951503,4124,0,1805
39398,2009/03/30,女,65,2,413,0.925721616,1559,0,1827
7347,2013/02/27,女,28,2,361,0.925721616,1559,0,397
61387,2013/02/11,女,29,3,173,0.259363881,5565,0,413
605,2006/03/10,男,40,2,377,0.525,2750,0,2943
55679,2011/09/26,男,48,2,66,0.613941327,2352,652,917
58834,2010/08/19,男,54,4,599,0.95,1520,0,1320
40141,2009/08/20,男,37,3,655,0.70338529,2053,0,1684
21476,2008/06/28,男,37,3,156,0.681160377,2120,0,2102
14427,2011/12/08,男,39,2,6,0.504259777,2864,0,844
5257,2011/07/20,男,30,2,48,0.909068597,1589,0,985
58098,2009/03/18,男,37,2,168,0.525,2752,0,1839
37133,2007/04/12,女,53,2,37,0.67,2157,0,2545
19700,2011/07/18,男,30,4,6,0.441294656,3275,0,987
7379,2013/02/24,女,28,3,49,0.761459431,1898,0,400
52697,2009/11/05,男,45,2,144,0.721247505,2004,0,1607
22398,2011/02/24,男,49,3,609,0.733333333,1971,0,1131
4754,2012/11/21,女,54,2,493,0.825,1752,0,495
28873,2012/11/20,女,28,2,88,0.693247002,2085,0,496
24409,2012/05/21,女,42,2,164,0.693328537,2085,0,679
27459,2012/07/21,男,31,2,477,0.783577236,1845,0,618
33986,2012/09/25,男,47,3,267,0.446666667,3237,0,552
28226,2007/05/27,女,35,2,702,0.95,1522,0,2500
20990,2007/11/23,女,35,2,491,0.95,1522,0,2320
14370,2012/10/15,男,21,2,533,0.95,1522,0,532
3396,2010/03/07,男,64,3,452,0.633333333,2283,0,1485
9747,2006/07/06,男,47,3,524,0.839291933,1723,0,2825
57346,2008/05/23,男,51,2,33,0.626344738,2309,0,2138
51388,2012/07/17,男,41,4,529,0.4,3616,0,622
18545,2012/08/14,男,30,6,22,0.503333333,2874,0,594
5202,2013/03/20,男,30,3,265,0.555095932,2606,0,376
34984,2012/04/27,男,56,2,102,0.483018364,2995,0,703
34526,2010/01/16,男,45,2,86,0.483018364,2995,0,1535
42306,2013/01/04,男,65,2,124,0.683561644,2117,0,451
15344,2013/01/04,女,60,2,124,0.683561644,2117,0,451
15194,2012/01/12,男,47,2,440,0.648075201,2234,0,809
1961,2013/03/04,女,23,2,38,0.525,2758,0,392
14590,2011/12/29,男,40,2,10,0.97278039,1489,0,823
46832,2012/07/12,女,32,2,547,1.188269073,1219,0,627
10595,2011/12/04,男,30,2,56,0.715585185,2025,0,848
59888,2012/03/25,女,30,3,596,0.833352501,1739,0,736
33759,2012/12/07,男,50,2,259,0.712887359,2033,0,479
18525,2012/06/26,男,35,2,265,0.57352592,2527,0,643
3522,2009/07/28,男,53,2,67,0.694181034,2088,0,1707
44735,2007/11/29,女,,2,719,0.758900524,1910,0,2314
15399,2012/04/09,女,35,2,710,1.2,1208,0,721
3218,2008/08/16,女,28,4,333,0.6,2416,0,2053
21932,2009/01/10,男,41,2,413,0.95,1526,0,1906
14067,2011/02/28,男,35,2,638,0.475,3052,0,1127
10843,2012/11/23,男,30,2,376,0.475,3052,0,493
3225,2008/04/16,男,48,2,545,0.95,1526,0,2175
27548,2012/12/26,女,28,3,97,0.44536855,3256,0,460
15896,2013/02/12,男,61,2,341,0.474558535,3058,0,412
18341,2011/01/24,男,28,4,3,0.451836862,3212,0,1162
36767,2006/06/27,男,65,2,129,0.37581564,3862,0,2834
5730,2011/08/03,男,38,2,95,0.765553797,1896,0,971
49483,2010/04/28,男,58,6,68,0.665524989,2181,0,1433
18577,2012/10/16,女,27,2,73,0.38,3820,0,531
20940,2008/04/24,男,47,2,100,0.416676234,3484,0,2167
58931,2011/01/22,男,37,2,212,0.845,1718,0,1164
59347,2011/03/19,男,32,2,18,0.555,2616,0,1108
47155,2005/02/18,女,45,2,102,0.555,2616,0,3328
30588,2009/06/12,女,27,2,152,0.555,2616,0,1753
24937,2012/10/31,男,46,2,217,0.555,2616,0,516
269,2011/07/31,男,41,2,9,0.555,2616,0,974
25650,2013/03/22,男,27,3,303,0.608273984,2387,0,374
24062,2012/03/19,男,58,2,153,0.954113009,1522,0,742
30298,2009/01/06,男,46,3,7,0.542499066,2677,0,1910
31436,2012/04/22,男,25,2,584,0.853968254,1701,0,708
17633,2005/10/25,男,50,2,144,0.34,4273,0,3079
1652,2012/02/21,男,42,3,324,0.885466179,1641,0,769
140,2010/12/13,男,51,3,164,0.774203516,1877,0,1204
8693,2008/10/21,男,43,3,159,0.836666667,1737,0,1987
19491,2009/07/26,男,31,3,91,0.636666667,2283,0,1709
60792,2012/10/24,女,29,2,511,0.4,3634,0,523
9813,2006/09/22,男,,2,480,0.623327616,2332,0,2747
6725,2012/10/24,男,30,2,511,0.4,3634,0,523
39747,2008/12/07,男,44,2,315,0.35,4154,0,1940
28981,2013/02/11,男,30,2,345,0.35,4154,0,413
20195,2005/02/09,女,55,2,308,0.35,4154,0,3337
54073,2009/08/18,男,46,3,131,0.614296578,2367,0,1686
62835,2008/04/21,男,45,2,9,0.72,2020,0,2170
62810,2008/11/23,男,47,2,152,0.72,2020,0,1954
17296,2010/12/14,女,62,2,112,0.72,2020,0,1203
54403,2012/04/17,男,30,2,693,0.75,1940,0,713
24841,2012/10/06,女,32,2,537,0.910131332,1599,0,541
54037,2008/07/16,女,29,3,275,0.375416559,3877,0,2084
50182,2012/06/29,女,26,4,313,0.5375,2708,0,640
29609,2007/10/08,男,42,2,150,0.37,3934,0,2366
27838,2006/07/22,女,40,2,104,0.37,3934,0,2809
46667,2011/09/25,男,31,2,65,0.478212878,3044,0,918
41478,2011/06/23,男,47,5,44,0.502,2900,0,1012
54292,2011/05/24,男,35,2,468,1,1456,0,1042
52227,2012/12/22,男,68,2,456,1,1456,0,464
45328,2011/10/24,男,33,2,692,1,1456,0,889
42461,2012/06/09,男,29,2,658,0.8,1820,0,660
33374,2012/06/09,男,31,2,658,0.8,1820,0,660
27191,2011/09/24,男,38,2,673,1,1456,0,919
53371,2010/11/12,男,52,3,305,0.484766977,3004,0,1235
46465,2010/04/17,男,39,3,275,0.811286908,1795,0,1444
1307,2009/04/27,男,30,3,634,0.65,2241,0,1799
38226,2005/08/02,男,38,3,271,0.856666667,1701,0,3163
59320,2012/05/24,男,36,3,630,0.600494438,2427,0,676
35396,2011/09/03,男,32,2,94,0.530251,2749,0,940
1902,2013/01/06,男,38,3,192,0.706660204,2063,0,449
29540,2007/07/17,男,38,3,13,0.556666667,2619,0,2449
38969,2008/04/03,男,34,2,88,0.818271605,1782,0,2188
13681,2011/11/15,男,38,2,59,0.753664083,1935,0,867
4687,2011/11/15,女,38,2,59,0.753664083,1935,0,867
6030,2012/04/29,男,40,2,549,0.601443299,2425,0,701
44214,2013/01/14,女,45,2,254,0.51080154,2857,0,441
45547,2013/03/17,女,27,2,323,0.425,3434,0,379
20535,2007/05/30,男,47,2,228,0.757483134,1927,0,2497
51252,2012/04/01,女,32,2,722,0.9,1622,0,729
50581,2011/09/22,男,54,3,496,0.589104116,2478,0,921
45538,2013/02/13,女,28,2,337,0.9,1622,0,411
33487,2012/08/01,男,58,2,389,0.529735123,2756,0,607
25552,2013/03/11,男,29,3,114,0.333333333,4380,0,385
7107,2012/11/11,男,27,3,269,0.375817246,3885,0,505
53018,2011/10/08,男,47,3,568,0.75,1947,0,905
61543,2010/03/01,男,44,2,350,0.880440024,1659,0,1491
9218,2011/07/09,男,37,2,192,0.648442077,2253,0,996
36053,2010/06/28,男,31,4,292,0.483444739,3022,0,1372
41885,2011/11/27,男,44,3,202,0.753993808,1938,0,855
59026,2011/03/10,男,33,2,314,0.518743344,2817,0,1117
1662,2012/01/31,女,36,4,254,0.464944321,3143,0,790
20645,2010/05/21,女,56,2,273,0.645,2266,0,1410
27671,2006/02/25,男,42,2,69,0.72,2030,0,2956
56946,2008/02/06,男,41,2,570,0.575,2542,0,2245
21580,2009/03/21,男,38,3,599,1,1462,0,1836
13445,2010/02/13,男,36,2,10,0.706669889,2069,0,1507
36425,2012/09/11,女,46,2,542,0.648757764,2254,0,566
4342,2009/10/30,男,36,2,279,0.615,2378,0,1613
55182,2007/03/08,男,40,2,497,0.5,2925,0,2580
43004,2012/08/26,男,56,2,21,0.627421707,2331,0,582
5352,2011/04/30,男,37,3,413,0.361619283,4045,0,1066
12583,2010/03/31,男,60,3,185,0.61956798,2361,0,1461
38129,2005/04/22,男,60,4,686,0.9625,1520,0,3265
256,2011/06/02,男,29,5,395,0.77,1900,0,1033
58703,2010/07/12,男,59,3,3,0.604099917,2422,0,1358
1434,2010/10/12,女,33,2,56,0.725582548,2017,0,1266
42057,2012/01/20,男,41,2,673,0.825,1774,0,801
350,2012/03/24,男,33,2,617,0.5,2928,0,737
11317,2005/10/15,女,45,2,27,0.604574732,2422,0,3089
59759,2012/02/14,女,26,3,397,0.466666667,3138,0,776
11653,2007/12/03,男,43,2,336,0.7,2092,0,2310
60770,2012/07/08,女,44,2,614,0.725,2020,0,631
8277,2010/08/10,女,32,3,326,0.421924517,3471,0,1329
8146,2012/04/22,男,52,2,707,0.725,2020,0,708
5997,2012/02/17,男,32,2,27,0.730179462,2006,0,773
7351,2013/03/26,男,27,6,43,0.421666667,3474,0,370
54061,2009/01/30,男,40,2,166,0.96,1526,0,1886
21660,2008/08/22,男,40,2,242,0.56,2616,0,2047
48319,2009/02/16,男,34,2,557,0.753935185,1944,0,1869
38891,2007/12/20,男,56,2,310,0.7,2094,0,2293
52463,2013/02/27,男,30,2,290,0.66,2222,0,397
28657,2012/01/17,男,29,2,339,0.614390448,2387,0,804
31517,2010/06/23,女,50,3,144,0.505037879,2904,0,1377
1748,2012/07/21,女,39,3,196,0.36565445,4011,0,618
27203,2011/01/04,男,57,2,185,1.13,1298,0,1182
26221,2013/01/19,女,34,2,280,1.13,1298,0,436
21871,2011/04/06,男,45,3,14,0.444742268,3298,0,1090
8226,2013/01/01,男,43,2,456,0.4,3667,0,454
3177,2008/04/03,男,61,2,690,0.4,3667,0,2188
52361,2013/01/27,女,26,2,397,0.432478632,3393,0,428
5549,2011/06/27,女,29,2,399,0.4,3671,0,1008
43856,2011/03/27,女,26,2,4,0.416762202,3524,0,1100
34204,2013/01/13,男,30,2,169,0.500456559,2935,0,442
37827,2012/10/17,男,30,4,362,0.564763552,2601,0,530
43778,2009/08/08,男,60,2,647,1.5,980,0,1696
7818,2011/02/01,男,38,3,418,1,1470,0,1154
31580,2010/08/15,男,32,2,22,0.535,2748,0,1324
15988,2012/11/11,男,44,2,443,0.679819695,2163,0,505
1421,2010/09/13,女,35,2,152,0.906038201,1623,0,1295
40613,2010/06/10,女,32,2,126,0.534967273,2750,0,1390
50888,2012/03/22,男,37,2,147,0.535,2750,0,739
23951,2012/12/26,女,68,3,33,0.526959169,2792,0,460
33971,2012/10/25,男,37,3,233,0.717440273,2051,0,522
27801,2006/05/26,男,47,2,707,0.725,2030,0,2866
22169,2011/02/14,男,44,2,297,0.725,2030,0,1141
59350,2011/05/15,男,37,2,316,0.548769575,2682,0,1051
41646,2011/09/25,男,63,2,550,0.6,2453,0,918
54335,2011/09/14,男,27,3,157,0.449841076,3272,0,929
51914,2012/08/26,男,40,3,16,0.455479579,3232,0,582
16355,2013/02/02,男,32,2,30,0.535,2752,0,422
14066,2011/01/15,男,29,2,471,0.586379928,2511,0,1171
5635,2011/08/20,男,29,2,480,0.506501548,2907,0,954
21022,2008/01/24,男,50,2,5,0.809197802,1820,0,2258
558,2005/12/25,女,50,3,430,0.663468468,2220,0,3018
11668,2008/02/09,男,32,2,608,0.735229541,2004,0,2242
51190,2011/12/19,男,32,2,572,0.806568144,1827,0,833
49310,2011/12/25,女,32,4,228,0.682222222,2160,0,827
6287,2013/01/16,男,40,2,349,0.565681382,2605,0,439
28340,2008/11/19,男,49,2,178,0.845,1744,0,1958
18659,2012/12/16,男,24,3,423,0.455579598,3235,0,470
38825,2007/12/27,女,43,2,235,0.528694405,2788,0,2286
22622,2010/06/21,男,34,2,7,0.79,1866,0,1379
6266,2012/11/12,男,59,2,501,0.45,3276,0,504
36602,2006/02/09,男,45,2,124,0.799105691,1845,0,2972
27283,2011/02/01,男,44,2,12,0.715723301,2060,0,1154
44176,2010/03/26,男,54,2,122,0.855780615,1723,0,1466
49908,2011/01/08,男,37,2,642,0.813320463,1813,0,1178
39311,2008/05/25,男,50,2,17,0.51,2892,0,2136
1407,2010/07/20,男,,2,325,0.55,2682,0,1350
27440,2012/06/13,男,27,2,380,0.375,3934,0,656
11723,2007/10/20,女,64,2,361,0.375,3934,0,2354
41179,2011/04/10,男,35,2,641,0.475,3106,0,1086
32519,2012/09/11,男,54,2,528,0.753498468,1958,0,566
1056,2007/03/03,男,39,2,531,0.779012672,1894,0,2585
36487,2013/02/12,女,36,3,14,0.452203494,3263,0,412
47925,2008/02/09,男,36,2,137,0.91,1622,0,2242
41987,2011/12/19,男,37,3,45,0.646666667,2283,0,833
36164,2011/01/13,女,31,3,3,0.616450939,2395,0,1173
30754,2011/01/10,男,40,4,64,0.6375,2316,0,1176
23867,2012/04/28,男,30,2,44,0.41691135,3542,0,702
55038,2006/12/23,男,53,2,714,1,1477,0,2655
40910,2010/12/05,男,37,2,281,0.654145261,2258,0,1212
19262,2007/03/17,男,34,2,93,0.419537063,3521,0,2571
50540,2011/07/14,男,36,3,115,0.405998901,3639,0,991
56357,2005/08/16,男,61,2,317,0.468140051,3156,0,3149
33300,2012/04/06,男,17,2,366,0.35,4222,0,724
25505,2013/02/21,女,27,2,358,0.674794521,2190,0,403
37187,2007/06/05,男,45,2,488,0.540779363,2733,0,2491
27,2009/10/29,男,41,2,197,0.906797546,1630,0,1614
14637,2011/09/21,男,37,2,550,0.925,1598,0,922
58551,2010/03/01,男,42,2,273,0.685,2158,0,1491
41258,2011/08/14,女,57,3,71,0.373250883,3962,0,960
8645,2007/07/18,男,47,3,101,0.378602151,3906,0,2448
28023,2006/10/30,男,41,2,501,0.575,2572,0,2709
23934,2012/02/22,女,61,2,559,0.575,2572,0,768
19590,2010/08/17,女,32,2,539,0.575,2572,0,1322
5328,2011/11/08,男,27,2,668,0.575,2572,0,874
14388,2012/04/26,男,61,3,555,0.85,1740,0,704
21028,2008/11/23,男,40,3,119,0.87,1701,0,1954
16797,2010/06/30,女,40,2,580,0.410582524,3605,0,1370
11777,2007/10/17,男,47,2,349,0.614190871,2410,0,2357
32125,2012/10/04,男,40,2,401,0.775,1910,0,543
47881,2008/02/02,男,45,2,41,0.557248777,2657,0,2249
44689,2006/10/26,男,54,2,192,0.908466258,1630,0,2713
4184,2012/06/20,男,56,2,647,0.927489042,1597,0,649
2655,2007/07/08,女,52,2,524,0.526733025,2813,0,2458
48102,2008/04/23,男,41,2,80,0.793244111,1868,0,2168
61273,2013/03/03,男,39,2,393,1,1482,0,393
51347,2012/04/29,男,41,2,576,1,1482,0,701
46808,2012/05/26,男,46,4,546,0.975,1520,0,674
60522,2012/12/19,男,37,2,195,0.698769448,2121,0,467
37061,2007/02/19,女,44,2,401,0.85,1744,0,2597
34412,2013/02/07,男,30,3,247,0.566666667,2616,0,417
45470,2012/10/16,男,34,2,138,0.83191358,1782,0,531
52329,2013/01/01,男,40,2,352,0.563259878,2632,0,454
